572	B.cenocepacia_MC0-3_2-C-methyl-D-erythritol
573	B.cenocepacia_MC0-3_alkyl
574	B.cenocepacia_MC0-3_osmolarity
575	B.cenocepacia_MC0-3_PpiC-type
576	B.cenocepacia_MC0-3_intracellular
577	B.cenocepacia_MC0-3_TatD
578	B.cenocepacia_MC0-3_PsiF
579	B.cenocepacia_MC0-3_recombination
580	B.cenocepacia_MC0-3_nucleoside
581	B.cenocepacia_MC0-3_radical
582	B.cenocepacia_MC0-3_outer
583	B.cenocepacia_MC0-3_RNA-binding
584	B.cenocepacia_MC0-3_adenylosuccinate
585	B.cenocepacia_MC0-3_phosphoribosyltransferase
586	B.cenocepacia_MC0-3_acetyacetyl-CoA
587	B.cenocepacia_MC0-3_saccharopine
588	B.cenocepacia_MC0-3_YciI-like
589	B.cenocepacia_MC0-3_YbaK/prolyl-tRNA
590	B.cenocepacia_MC0-3_TonB
591	B.cenocepacia_MC0-3_methyl-accepting
592	B.thailandensis_E264
593	B.cenocepacia_H111_protein
594	B.cenocepacia_H111_Ribosome-binding
595	B.cenocepacia_H111_transporter,
596	B.cenocepacia_H111_transcriptional
597	B.cenocepacia_H111_GMP
598	B.cenocepacia_H111_NADH:flavin
599	B.cenocepacia_H111_Proteins
600	B.cenocepacia_H111_Signal
601	B.cenocepacia_H111_Pterin-4-alpha-carbinolamine
602	B.cenocepacia_H111_Phenylalanine-4-hydroxylase
603	B.cenocepacia_H111_Adenylate
604	B.cenocepacia_H111_Pyridoxine
605	B.cenocepacia_H111_Branched-chain
606	B.cenocepacia_H111_Leucine-,
607	B.cenocepacia_MC0-3_branched
608	B.cenocepacia_H111_High-affinity
609	B.cenocepacia_H111_ABC-type
610	B.cenocepacia_H111_tRNA
611	B.cenocepacia_H111_rRNA
612	B.cenocepacia_H111_Chromosome
613	B.cenocepacia_H111_Arsenical
614	B.cenocepacia_H111_ATP
615	B.cenocepacia_H111_Long-chain-fatty-acid--CoA
616	B.cenocepacia_H111_Cyclohexadienyl
617	B.cenocepacia_H111_Uroporphyrinogen
618	B.cenocepacia_H111_Helicase
619	B.cenocepacia_H111_Acyl-CoA
620	B.cenocepacia_H111_Aspartate
621	B.cenocepacia_H111_Lysine-arginine-ornithine-binding
622	B.cenocepacia_H111_D-2-hydroxyglutarate
623	B.cenocepacia_H111_Lead,
624	B.cenocepacia_H111_Small-conductance
625	B.cenocepacia_H111_Ethanolamine
626	B.cenocepacia_H111_Permeases
627	B.cenocepacia_H111_Pyridoxamine
628	B.cenocepacia_H111_Aldehyde
629	B.cenocepacia_H111_ADP-heptose:LPS
630	B.cenocepacia_H111_Addiction
631	B.cenocepacia_H111_virulence
632	B.cenocepacia_H111_L-serine
633	B.cenocepacia_H111_Glycine
634	B.cenocepacia_H111_Aminomethyltransferase
635	B.cenocepacia_H111_Oxidoreductase
636	B.cenocepacia_H111_Lysophospholipase
637	B.cenocepacia_H111_ATP-dependent
638	B.cenocepacia_H111_Cytochrome
639	B.cenocepacia_H111_Phage
640	B.cenocepacia_H111_DNA
641	B.cenocepacia_H111_Gene
642	B.cenocepacia_H111_Phage-related
643	B.cenocepacia_H111_Major
644	B.cenocepacia_H111_elements
645	B.cenocepacia_H111_Baseplate
646	B.cenocepacia_H111_Prophage
647	B.cenocepacia_H111_TPR
648	B.cenocepacia_3-demethylubiquinone-9
649	B.cenocepacia_H111_Phytanoyl-CoA
650	B.cenocepacia_H111_Ribosomal-protein-S5p-alanine
651	B.cenocepacia_H111_Aminotransferase,
652	B.cenocepacia_H111_Adenosylhomocysteinase
653	B.cenocepacia_H111_Flagellar
654	B.cenocepacia_H111_SSU
655	B.cenocepacia_H111_Ferrichrome-iron
656	B.cenocepacia_H111_Uncharacterized
657	B.cenocepacia_H111_DNA-3-methyladenine
658	B.cenocepacia_H111_N-acetylglucosamine
659	B.cenocepacia_H111_Cof
660	B.cenocepacia_H111_Aquaporin
661	B.cenocepacia_MC0-3_aquaporin
662	B.cenocepacia_H111_DNA-binding
663	B.cenocepacia_H111_glycosyl
664	B.cenocepacia_H111_Chemotaxis
665	B.cenocepacia_H111_Positive
666	B.cenocepacia_H111_Heavy-chain
667	B.cenocepacia_H111_RNA
668	B.cenocepacia_5,10-methylenetetrahydrofolate
669	B.cenocepacia_H111_Dienelactone
670	B.cenocepacia_H111_Enoyl-[acyl-carrier-protein]
671	B.cenocepacia_H111_Cobalt-zinc-cadmium
672	B.cenocepacia_H111_SN-glycerol-3-phosphate
673	B.cenocepacia_H111_Rare
674	B.cenocepacia_H111_Phosphoheptose
675	B.cenocepacia_21
676	B.cenocepacia_H111_Glucarate
677	B.cenocepacia_H111_D-glucarate
678	B.cenocepacia_H111_Glutathione
679	B.cenocepacia_H111_Lignostilbene-alpha,beta-dioxygenase
680	B.cenocepacia_H111_ABC
681	B.cenocepacia_H111_Acriflavin
682	B.cenocepacia_3-hydroxyisobutyrate
683	B.cenocepacia_H111_Homoserine/homoserine
684	B.cenocepacia_H111_Outer
685	B.cenocepacia_H111_Autotransporter
686	B.cenocepacia_H111_N-acetyl-gamma-glutamyl-phosphate
687	B.cenocepacia_H111_Multimeric
688	B.cenocepacia_H111_Phospholipid-binding
689	B.cenocepacia_H111_Orotate
690	B.cenocepacia_H111_NADP-dependent
691	B.cenocepacia_H111_Indolepyruvate
692	B.cenocepacia_4-hydroxyphenylpyruvate
693	B.cenocepacia_H111_Histone
694	B.cenocepacia_H111_Phenylacetate-CoA
695	B.cenocepacia_H111_translation
696	B.cenocepacia_H111_Preprotein
697	B.cenocepacia_H111_transcription
698	B.cenocepacia_H111_LSU
699	B.cenocepacia_H111_DNA-directed
700	B.cenocepacia_50S
701	B.cenocepacia_H111_Periplasmic
702	B.cenocepacia_H111_Porphobilinogen
703	B.cenocepacia_H111_GTP-binding
704	B.cenocepacia_H111_Frataxin
705	B.cenocepacia_H111_penicillin-binding
706	B.cenocepacia_H111_Type
707	B.cenocepacia_H111_Shikimate
708	B.cenocepacia_3-dehydroquinate
709	B.cenocepacia_H111_Deoxyguanosinetriphosphate
710	B.cenocepacia_H111_Glycerol-3-phosphate
711	B.cenocepacia_H111_Glycerophosphoryl
712	B.cenocepacia_H111_transposase
713	B.cenocepacia_H111_Glutamate
714	B.cenocepacia_H111_sodium/alanine
715	B.cenocepacia_2'-5'
716	B.cenocepacia_H111_D-amino
717	B.cenocepacia_H111_Sialic
718	B.cenocepacia_H111_Sorbitol
719	B.cenocepacia_H111_Sulfur
720	B.cenocepacia_H111_Thiazole
721	B.cenocepacia_H111_Thiamin-phosphate
722	B.cenocepacia_H111_Surface
723	B.cenocepacia_H111_Anti-anti-sigma
724	B.cenocepacia_H111_YrbA
725	B.cenocepacia_H111_UDP-N-acetylglucosamine
726	B.cenocepacia_H111_Histidinol
727	B.cenocepacia_H111_Histidinol-phosphate
728	B.cenocepacia_H111_Imidazoleglycerol-phosphate
729	B.cenocepacia_MC0-3_imidazoleglycerol-phosphate
730	B.cenocepacia_H111_Multiple
731	B.cenocepacia_H111_Imidazole
732	B.cenocepacia_H111_Phosphoribosylformimino-5-aminoimidazole
733	B.cenocepacia_H111_Phosphoribosyl-AMP
734	B.cenocepacia_H111_Phosphoribosyl-ATP
735	B.cenocepacia_MC0-3_phosphoribosyl-ATP
736	B.cenocepacia_H111_Probable
737	B.cenocepacia_H111_Diadenosine
738	B.cenocepacia_H111_Twin-arginine
739	B.cenocepacia_H111_Ubiquinol-cytochrome
740	B.cenocepacia_H111_Ubiquinol--cytochrome
741	B.cenocepacia_H111_ubiquinol
742	B.cenocepacia_H111_Stringent
743	B.cenocepacia_H111_ClpXP
744	B.cenocepacia_H111_Protein
745	B.cenocepacia_H111_ClpB
746	B.cenocepacia_H111_IcmF-related
747	B.cenocepacia_H111_Tail
748	B.cenocepacia_H111_Mg2+
749	B.cenocepacia_H111_Quinone
750	B.cenocepacia_H111_Puromycin-sensitive
751	B.cenocepacia_H111_lipoprotein,
752	B.cenocepacia_H111_Methylase
753	B.cenocepacia_H111_SAM-dependent
754	B.cenocepacia_H111_Nitroreductase
755	B.cenocepacia_H111_cold
756	B.cenocepacia_H111_Amino
757	B.cenocepacia_H111_Class
758	B.cenocepacia_3-polyprenyl-4-hydroxybenzoate
759	B.cenocepacia_H111_Glutaredoxin-related
760	B.cenocepacia_H111_methyltransferase
761	B.cenocepacia_H111_Peptide
762	B.cenocepacia_H111_Glutamyl-tRNA
763	B.cenocepacia_H111_Xaa-Pro
764	B.cenocepacia_H111_Isochorismatase
765	B.cenocepacia_H111_Hydrolase
766	B.cenocepacia_H111_GABA
767	B.cenocepacia_H111_Metallo-beta-lactamase
768	B.cenocepacia_2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol
769	B.cenocepacia_H111_Thiol:disulfide
770	B.cenocepacia_H111_protease,
771	B.cenocepacia_H111_acyl
772	B.cenocepacia_H111_Uracil-DNA
773	B.cenocepacia_H111_Indole-3-glycerol
774	B.cenocepacia_H111_Anthranilate
775	B.cenocepacia_H111_Phosphoglycolate
776	B.cenocepacia_H111_Ribulose-phosphate
777	B.cenocepacia_MC0-3_ribulose-phosphate
778	B.cenocepacia_H111_ApaG
779	B.cenocepacia_H111_Membrane-bound
780	B.cenocepacia_H111_phenylacetate-coenzyme
781	B.cenocepacia_H111_Phenylacetic
782	B.cenocepacia_H111_Phenylacetate
783	B.cenocepacia_H111_Beta-ketoadipyl
784	B.cenocepacia_H111_enoyl-CoA
785	B.cenocepacia_H111_Anaerobic
786	B.cenocepacia_H111_Cell
787	B.cenocepacia_H111_S-adenosyl-methyltransferase
788	B.cenocepacia_H111_UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diam
789	B.cenocepacia_H111_UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diamin
790	B.cenocepacia_H111_Phospho-N-acetylmuramoyl-pentapeptide-transferas
791	B.cenocepacia_H111_UDP-N-acetylmuramoylalanine--D-glutamate
792	B.cenocepacia_H111_UDP-N-acetylglucosamine--N-acetylmuramyl-(pentap
793	B.cenocepacia_H111_UDP-N-acetylmuramate--alanine
794	B.cenocepacia_H111_D-alanine--D-alanine
795	B.cenocepacia_H111_Peroxiredoxin
796	B.cenocepacia_H111_UDP-3-O-[3-hydroxymyristoyl]
797	B.cenocepacia_H111_Mutator
798	B.cenocepacia_H111_Dephospho-CoA
799	B.cenocepacia_H111_Leader
800	B.cenocepacia_H111_Magnesium
801	B.cenocepacia_H111_Octaprenyl-diphosphate
802	B.cenocepacia_H111_Adenosine
803	B.cenocepacia_H111_Prolyl-tRNA
804	B.cenocepacia_H111_Hypoxanthine-guanine
805	B.cenocepacia_H111_CcsA-related
806	B.cenocepacia_H111_Pyrimidine
807	B.cenocepacia_H111_N-acetylmuramoyl-L-alanine
808	B.cenocepacia_H111_Ribonucleotide
809	B.cenocepacia_H111_histone
810	B.cenocepacia_H111_Sugar
811	B.cenocepacia_H111_Thiol
812	B.cenocepacia_H111_Ribosomal
813	B.cenocepacia_H111_Biotin
814	B.cenocepacia_H111_UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-m
815	B.cenocepacia_H111_Exoribonuclease
816	B.cenocepacia_H111_Monofunctional
817	B.cenocepacia_H111_Carboxypeptidase
818	B.cenocepacia_H111_D-galactonate
819	B.cenocepacia_2-dehydro-3-deoxygalactonokinase
820	B.cenocepacia_2-dehydro-3-deoxyphosphogalactonate
821	B.cenocepacia_3-oxoacyl-[acyl-carrier
822	B.cenocepacia_H111_L-arabinose-binding
823	B.cenocepacia_H111_L-arabinose
824	B.cenocepacia_H111_D-xylose
825	B.cenocepacia_H111_Galactose
826	B.cenocepacia_H111_Orotidine
827	B.cenocepacia_H111_Phosphoserine
828	B.cenocepacia_H111_C-terminal
829	B.cenocepacia_H111_Phosphatidylglycerophosphatase
830	B.cenocepacia_H111_Thiamine-monophosphate
831	B.cenocepacia_H111_Guanyl-specific
832	B.cenocepacia_H111_Spermidine
833	B.cenocepacia_H111_transketolase
834	B.cenocepacia_H111_NAD-dependent
835	B.cenocepacia_5-keto-D-gluconate
836	B.cenocepacia_H111_L-idonate
837	B.cenocepacia_H111_MFS
838	B.cenocepacia_H111_Na+/H+-dicarboxylate
839	B.cenocepacia_H111_Allantoicase
840	B.cenocepacia_MC0-3_allantoicase
841	B.cenocepacia_H111_Ureidoglycolate
842	B.cenocepacia_H111_Ferric
843	B.cenocepacia_H111_Dihydrodipicolinate
844	B.cenocepacia_H111_MotA/TolQ/ExbB
845	B.cenocepacia_H111_Biopolymer
846	B.cenocepacia_H111_Leucyl-tRNA
847	B.cenocepacia_H111_LPS-assembly
848	B.cenocepacia_MC0-3_rare
849	B.cenocepacia_H111_Gamma-glutamyl
850	B.cenocepacia_H111_Phosphogluconate
851	B.cenocepacia_4-Hydroxy-2-oxoglutarate
852	B.cenocepacia_H111_Gluconate
853	B.cenocepacia_H111_Gluconokinase
854	B.cenocepacia_H111_Adenylosuccinate
855	B.cenocepacia_H111_NADP-specific
856	B.cenocepacia_H111_autotransporter
857	B.cenocepacia_H111_Glutamine
858	B.cenocepacia_H111_Dihydroorotase
859	B.cenocepacia_H111_OsmC/Ohr
860	B.cenocepacia_H111_Anhydro-N-acetylmuramic
861	B.cenocepacia_H111_Tyrosyl-tRNA
862	B.cenocepacia_H111_D-tyrosyl-tRNA(Tyr)
863	B.cenocepacia_H111_Phosphoglycerate
864	B.cenocepacia_H111_Holliday
865	B.cenocepacia_H111_Crossover
866	B.cenocepacia_H111_IMP
867	B.cenocepacia_2-octaprenyl-6-methoxyphenol
868	B.cenocepacia_H111_Ferredoxin-dependent
869	B.cenocepacia_H111_NTP
870	B.cenocepacia_H111_NAD(P)
871	B.cenocepacia_H111_Plant-induced
872	B.cenocepacia_H111_Glyoxalase
873	B.cenocepacia_H111_Methyltransferase
874	B.cenocepacia_H111_Site-specific
875	B.cenocepacia_H111_ortholog
876	B.cenocepacia_H111_Paraquat-inducible
877	B.cenocepacia_H111_Citrate-proton
878	B.cenocepacia_H111_Tail-specific
879	B.cenocepacia_H111_Protein-export
880	B.cenocepacia_H111_tRNA-guanine
881	B.cenocepacia_H111_S-adenosylmethionine:tRNA
882	B.cenocepacia_H111_Hydrogen
883	B.cenocepacia_H111_Catalase
884	B.cenocepacia_H111_Non-specific
885	B.cenocepacia_4-hydroxybenzoate
886	B.cenocepacia_H111_Pyrroline-5-carboxylate
887	B.cenocepacia_H111_Glycolate
888	B.cenocepacia_H111_D-Lactate
889	B.cenocepacia_H111_Cob(I)alamin
890	B.cenocepacia_H111_Flavohemoprotein
891	B.cenocepacia_H111_Antitoxin
892	B.cenocepacia_2-keto-3-deoxy-D-arabino-heptulosonate-7-phospha
893	B.cenocepacia_H111_TldD
894	B.cenocepacia_H111_Glutamate-ammonia-ligase
895	B.cenocepacia_H111_NAD
896	B.cenocepacia_H111_Heat-inducible
897	B.cenocepacia_H111_Ferrochelatase,
898	B.cenocepacia_H111_Ribosome-associated
899	B.cenocepacia_H111_Heat
900	B.cenocepacia_H111_Thiol-disulfide
901	B.cenocepacia_H111_Chaperone
902	B.cenocepacia_H111_Para-aminobenzoate
903	B.cenocepacia_3-methyl-2-oxobutanoate
904	B.cenocepacia_H111_Deoxyadenosine
905	B.cenocepacia_2-amino-4-hydroxy-6-hydroxymethyldihydropteridin
906	B.cenocepacia_H111_Poly(A)
907	B.cenocepacia_H111_Chromosomal
908	B.cenocepacia_H111_Phosphoribosylformylglycinamidine
909	B.cenocepacia_H111_Ketosteroid
910	B.cenocepacia_H111_Tetracycline
911	B.cenocepacia_H111_DedA
912	B.cenocepacia_H111_Mannose-1-phosphate
913	B.cenocepacia_H111_Capsular
914	B.cenocepacia_H111_Oxidoreductase,
915	B.cenocepacia_8-amino-7-oxononanoate
916	B.cenocepacia_H111_GCN5-related
917	B.cenocepacia_H111_Adenylylsulfate
918	B.cenocepacia_H111_Membrane
919	B.cenocepacia_18K
920	B.cenocepacia_H111_tolB
921	B.cenocepacia_H111_TonB/TolA-like
922	B.cenocepacia_H111_Tol
923	B.cenocepacia_4-hydroxybenzoyl-CoA
924	B.cenocepacia_H111_Short
925	B.cenocepacia_H111_serine
926	B.cenocepacia_H111_Tfp
927	B.cenocepacia_H111_Alkyl
928	B.cenocepacia_H111_Glutaryl-CoA
929	B.cenocepacia_H111_Gfa-like
930	B.cenocepacia_H111_EAL
931	B.cenocepacia_2-polyprenyl-6-methoxyphenol
932	B.cenocepacia_H111_Homogentisate
933	B.cenocepacia_H111_Fumarylacetoacetase
934	B.cenocepacia_H111_Arabinose
935	B.cenocepacia_H111_Cobalamin
936	B.cenocepacia_H111_D-lactate
937	B.cenocepacia_H111_Serine--pyruvate
938	B.cenocepacia_H111_Permease
939	B.cenocepacia_H111_Xanthine
940	B.cenocepacia_H111_XdhC
941	B.cenocepacia_2-hydroxychromene-2-carboxylate
942	B.cenocepacia_H111_TRAP-type
943	B.cenocepacia_H111_D(-)-3-hydroxybutyrate
944	B.cenocepacia_H111_membrane
945	B.cenocepacia_H111_YheO-like
946	B.cenocepacia_H111_Ornithine
947	B.cenocepacia_H111_PE_PGRS
948	B.cenocepacia_H111_transmembrane
949	B.cenocepacia_H111_Heme/copper-type
950	B.cenocepacia_H111_Phosphomethylpyrimidine
951	B.cenocepacia_H111_Rubredoxin
952	B.cenocepacia_H111_UPF0301
953	B.cenocepacia_H111_Uracil
954	B.cenocepacia_1-acyl-sn-glycerol-3-phosphate
955	B.cenocepacia_H111_Bis(5'-nucleosyl)-tetraphosphatase,
956	B.cenocepacia_H111_dTDP-glucose
957	B.cenocepacia_H111_Glucose-1-phosphate
958	B.cenocepacia_H111_dTDP-4-dehydrorhamnose
959	B.cenocepacia_H111_O-antigen
960	B.cenocepacia_H111_Polysaccharide
961	B.cenocepacia_H111_Glycosyltransferase
962	B.cenocepacia_H111_UDP-glucose
963	B.cenocepacia_H111_Undecaprenyl-phosphate
964	B.cenocepacia_H111_Nucleoside-diphosphate
965	B.cenocepacia_H111_Lipid
966	B.cenocepacia_H111_Glycosyl
967	B.cenocepacia_H111_Phosphomannomutase
968	B.cenocepacia_H111_Lipopolysaccharide
969	B.cenocepacia_MC0-3_lipopolysaccharide
970	B.cenocepacia_3-deoxy-D-manno-octulosonic-acid
971	B.cenocepacia_H111_Urease
972	B.cenocepacia_H111_Urea
973	B.cenocepacia_H111_Rhodanese-related
974	B.cenocepacia_H111_Protein-L-isoaspartate
975	B.cenocepacia_H111_Coproporphyrinogen
976	B.cenocepacia_H111_Proteinase
977	B.cenocepacia_H111_Undecaprenyl-diphosphatase
978	B.cenocepacia_H111_transthyretin
979	B.cenocepacia_H111_Cytidine/deoxycytidylate
980	B.cenocepacia_H111_Mandelate
981	B.cenocepacia_H111_L-carnitine
982	B.cenocepacia_H111_Enoyl-CoA
983	B.cenocepacia_H111_Nudix
984	B.cenocepacia_H111_Integral
985	B.cenocepacia_H111_Soluble
986	B.cenocepacia_H111_Aspartate/tyrosine/aromatic
987	B.cenocepacia_6,7-dimethyl-8-ribityllumazine
988	B.cenocepacia_3,4-dihydroxy-2-butanone
989	B.cenocepacia_H111_Riboflavin
990	B.cenocepacia_H111_Diaminohydroxyphosphoribosylaminopyrimidine
991	B.cenocepacia_H111_Glutamate-1-semialdehyde
992	B.cenocepacia_H111_Bicyclomycin
993	B.cenocepacia_H111_Glucokinase
994	B.cenocepacia_6-phosphogluconolactonase
995	B.cenocepacia_H111_Glucose-6-phosphate
996	B.cenocepacia_H111_Thioredoxin
997	B.cenocepacia_H111_ATPase,
998	B.cenocepacia_H111_Seryl-tRNA
999	B.cenocepacia_H111_Alkane-1
1000	B.cenocepacia_H111_Septum
1001	B.cenocepacia_H111_Chloride
1002	B.cenocepacia_H111_Radical
1003	B.cenocepacia_H111_Nucleoside
1004	B.cenocepacia_H111_Ribonuclease
1005	B.cenocepacia_H111_Guanylate
1006	B.cenocepacia_H111_GTP
1007	B.cenocepacia_H111_Cold
1008	B.cenocepacia_H111_TonB-dependent
1009	B.cenocepacia_H111_Operon
1010	B.cenocepacia_H111_transglycosylase
1011	B.cenocepacia_H111_Fructose-1,6-bisphosphatase,
1012	B.cenocepacia_H111_Guanine
1013	B.cenocepacia_H111_Amidase
1014	B.cenocepacia_H111_Pentachlorophenol
1015	B.cenocepacia_H111_Similar
1016	B.cenocepacia_H111_Chorismate
1017	B.cenocepacia_5-Enolpyruvylshikimate-3-phosphate
1018	B.cenocepacia_H111_Cytidylate
1019	B.cenocepacia_H111_Integration
1020	B.cenocepacia_H111_ADP-heptose
1021	B.cenocepacia_H111_ADP-L-glycero-D-manno-heptose-6-epimerase
1022	B.cenocepacia_H111_Cysteine
1023	B.cenocepacia_H111_Methionine
1024	B.cenocepacia_H111_Electron
1025	B.cenocepacia_H111_Glucose/sorbosone
1026	B.cenocepacia_16S
1027	B.cenocepacia_H111_Ribosome
1028	B.cenocepacia_H111_macromolecule
1029	B.cenocepacia_3'-to-5'
1030	B.cenocepacia_H111_Molybdopterin
1031	B.cenocepacia_H111_TldE/PmbA
1032	B.cenocepacia_H111_Dihydrofolate
1033	B.cenocepacia_H111_sigma54
1034	B.cenocepacia_H111_Thymidylate
1035	B.cenocepacia_H111_Fumarate
1036	B.cenocepacia_H111_Na+-driven
1037	B.cenocepacia_H111_AzlC
1038	B.cenocepacia_H111_Conserved
1039	B.cenocepacia_4Fe-4S
1040	B.cenocepacia_H111_Nicotinate
1041	B.cenocepacia_H111_Glyoxylate
1042	B.cenocepacia_H111_Molybdopterin-guanine
1043	B.cenocepacia_H111_Molybdenum
1044	B.cenocepacia_H111_Ferredoxin,
1045	B.cenocepacia_H111_Tetrapyrrole
1046	B.cenocepacia_H111_Maf/YceF/YhdE
1047	B.cenocepacia_H111_Phosphate:acyl-ACP
1048	B.cenocepacia_3-oxoacyl-[acyl-carrier-protein]
1049	B.cenocepacia_H111_Malonyl
1050	B.cenocepacia_H111_Acyl
1051	B.cenocepacia_H111_Sigma
1052	B.cenocepacia_H111_Serine
1053	B.cenocepacia_H111_ribonuclease
1054	B.cenocepacia_H111_Holo-[acyl-carrier
1055	B.cenocepacia_H111_Beta
1056	B.cenocepacia_H111_CheY-like
1057	B.cenocepacia_H111_Excinuclease
1058	B.cenocepacia_H111_CDP-diacylglycerol--glycerol-3-phosphate
1059	B.cenocepacia_H111_GGDEF
1060	B.cenocepacia_H111_Epoxide
1061	B.cenocepacia_H111_Phosphinothricin
1062	B.cenocepacia_H111_GAF
1063	B.cenocepacia_H111_Pirin
1064	B.cenocepacia_H111_Inner
1065	B.cenocepacia_H111_Copper
1066	B.cenocepacia_H111_Trehalose-6-phosphate
1067	B.cenocepacia_H111_Alpha,alpha-trehalose-phosphate
1068	B.cenocepacia_H111_transport
1069	B.cenocepacia_H111_Phospholipase
1070	B.cenocepacia_H111_Pyridoxal
1071	B.cenocepacia_2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate
1072	B.cenocepacia_H111_Ceramide
1073	B.cenocepacia_H111_Fe-S
1074	B.cenocepacia_H111_cellobiose
1075	B.cenocepacia_H111_Histidine
1076	B.cenocepacia_H111_Arginine
1077	B.cenocepacia_H111_acetylornithine
1078	B.cenocepacia_H111_Succinylglutamic
1079	B.cenocepacia_H111_Succinylarginine
1080	B.cenocepacia_H111_Succinylglutamate
1081	B.cenocepacia_H111_Maebl
1082	B.cenocepacia_H111_Lactoylglutathione
1083	B.cenocepacia_H111_Isoquinoline
1084	B.cenocepacia_H111_acriflavin
1085	B.cenocepacia_H111_Membrane-fusion
1086	B.cenocepacia_H111_Alkaline
1087	B.cenocepacia_H111_Rh-like
1088	B.cenocepacia_H111_Rrf2
1089	B.cenocepacia_H111_Rrf2-linked
1090	B.cenocepacia_H111_Exodeoxyribonuclease
1091	B.cenocepacia_H111_Thiamin
1092	B.cenocepacia_H111_Thiosulfate
1093	B.cenocepacia_H111_Sulfite
1094	B.cenocepacia_H111_Helix-turn-helix
1095	B.cenocepacia_3',5'-cyclic-nucleotide
1096	B.cenocepacia_H111_Maltose
1097	B.cenocepacia_H111_N-ethylmaleimide
1098	B.cenocepacia_H111_Flavin
1099	B.cenocepacia_H111_Dihydrolipoamide
1100	B.cenocepacia_H111_Agmatinase
1101	B.cenocepacia_H111_Cytosine/purine/uracil/thiamine/allantoin
1102	B.cenocepacia_H111_Beta-ureidopropionase
1103	B.cenocepacia_H111_Acetylpolyamine
1104	B.cenocepacia_H111_Molecular
1105	B.cenocepacia_3-hydroxyacyl-CoA
1106	B.cenocepacia_H111_Malonate
1107	B.cenocepacia_H111_Phosphoribosyl-dephospho-CoA
1108	B.cenocepacia_H111_Triphosphoribosyl-dephospho-CoA
1109	B.cenocepacia_H111_Intracellular
1110	B.cenocepacia_H111_L-Proline/Glycine
1111	B.cenocepacia_H111_Hydroxyacylglutathione
1112	B.cenocepacia_H111_Carbamoyl-phosphate
1113	B.cenocepacia_H111_L-lysine
1114	B.cenocepacia_H111_Dihydropteroate
1115	B.cenocepacia_H111_Phosphoglucosamine
1116	B.cenocepacia_H111_Phosphate
1117	B.cenocepacia_H111_Polyphosphate
1118	B.cenocepacia_H111_Exopolyphosphatase
1119	B.cenocepacia_H111_Phosphohistidine
1120	B.cenocepacia_H111_Acetyl-coenzyme
1121	B.cenocepacia_H111_peptidase
1122	I35_1206
1123	B.cenocepacia_H111_VgrG
1124	I35_1209
1125	B.cenocepacia_H111_Accessory
1126	B.cenocepacia_H111_Nitrite
1127	B.cenocepacia_H111_Regulator
1128	B.cenocepacia_H111_Glucosamine--fructose-6-phosphate
1129	B.cenocepacia_H111_very
1130	B.cenocepacia_H111_Bifunctional
1131	B.cenocepacia_H111_Ribulose-5-phosphate
1132	B.cenocepacia_2,4-dienoyl-CoA
1133	B.cenocepacia_H111_Monooxygenase,
1134	B.cenocepacia_H111_Maleylacetate
1135	B.cenocepacia_H111_Dabb
1136	B.cenocepacia_H111_Intradiol
1137	B.cenocepacia_H111_Sensory
1138	B.cenocepacia_H111_Secreted
1139	B.cenocepacia_H111_Fe2+-dicitrate
1140	B.cenocepacia_H111_NAD(P)H-flavin
1141	B.cenocepacia_H111_LysR
1142	B.cenocepacia_H111_Small
1143	B.cenocepacia_H111_Aliphatic
1144	B.cenocepacia_H111_Phosphatidate
1145	B.cenocepacia_H111_Cyclic
1146	B.cenocepacia_H111_Endoglucanase
1147	B.cenocepacia_H111_Cellulose
1148	B.cenocepacia_H111_Pirin-related
1149	B.cenocepacia_H111_Na+/H+
1150	B.cenocepacia_H111_amidohydrolase
1151	B.cenocepacia_H111_DUF1275
1152	B.cenocepacia_H111_Acid
1153	B.cenocepacia_H111_Glutaminyl-tRNA
1154	B.cenocepacia_H111_Alanyl-tRNA
1155	B.cenocepacia_5-deoxy-glucuronate
1156	B.cenocepacia_H111_Inosose
1157	B.cenocepacia_H111_Epi-inositol
1158	B.cenocepacia_5-keto-2-deoxygluconokinase
1159	B.cenocepacia_H111_Inositol
1160	B.cenocepacia_H111_Glyceraldehyde-3-phosphate
1161	B.cenocepacia_H111_Myo-inositol
1162	B.cenocepacia_H111_Methylmalonate-semialdehyde
1163	B.cenocepacia_H111_UTP--glucose-1-phosphate
1164	B.cenocepacia_H111_Valyl-tRNA
1165	B.cenocepacia_5'-methylthioadenosine
1166	B.cenocepacia_H111_Methyl-accepting
1167	B.cenocepacia_H111_Fusaric
1168	B.cenocepacia_H111_Na+-dependent
1169	B.cenocepacia_H111_Ser/Thr
1170	B.cenocepacia_H111_Inosine-5'-monophosphate
1171	B.cenocepacia_H111_Lysophospholipid
1172	B.cenocepacia_3-hydroxybutyrate
1173	B.cenocepacia_H111_Succinyl-CoA:3-ketoacid-coenzyme
1174	B.cenocepacia_H111_Chitooligosaccharide
